,date,country,new_confirm,total_confirm,heal,dead
36,2020-12-10,匈牙利,3221,259588,76270,6280
37,2020-12-10,约旦,3088,250219,202058,3206
38,2020-12-10,尼泊尔,1056,244433,230537,1651
39,2020-12-10,塞尔维亚,7804,241831,15913,2116
40,2020-12-10,厄瓜多尔,476,199228,174188,13814
41,2020-12-10,哈萨克斯坦,944,181721,153432,2544
42,2020-12-10,巴拿马,1936,181166,156870,3264
43,2020-12-10,阿联酋,1313,180150,161084,598
44,2020-12-10,格鲁吉亚,4734,174383,145287,1614
45,2020-12-10,保加利亚,3328,171493,72078,5283
46,2020-12-10,日本,1,169402,140466,2376
47,2020-12-10,克罗地亚,4520,159372,133255,2367
48,2020-12-10,阿塞拜疆,4403,158555,96330,1755
49,2020-12-10,白俄罗斯,1851,152453,129950,1230
50,2020-12-10,多米尼加,531,150161,118008,2350
51,2020-12-10,哥斯达黎加,1258,148688,107624,1864
52,2020-12-10,玻利维亚,189,145846,125230,9002
53,2020-12-10,科威特,304,145204,140989,905
54,2020-12-10,亚美尼亚,1138,144066,120532,2393
55,2020-12-10,黎巴嫩,1274,140409,94042,1156
56,2020-12-10,卡塔尔,150,140353,137881,240
57,2020-12-10,危地马拉,654,127127,115931,4311
58,2020-12-10,阿曼,165,125490,117034,1461
59,2020-12-10,斯洛伐克,2564,121796,89769,1084
60,2020-12-10,摩尔多瓦,1766,120970,103973,2481
61,2020-12-10,希腊,1675,119720,23074,3289
62,2020-12-10,埃及,421,119702,104074,6832
63,2020-12-10,埃塞俄比亚,568,114834,87244,1769
64,2020-12-10,洪都拉斯,468,112175,50344,2952
65,2020-12-10,突尼斯,1411,106856,81204,3717
66,2020-12-10,委内瑞拉,480,105384,100476,928
67,2020-12-10,缅甸,1427,103166,81715,2174
68,2020-12-10,巴勒斯坦,1883,102992,76893,890
69,2020-12-10,丹麦,2564,97895,74888,904
70,2020-12-10,波黑,1296,97317,61322,3151
71,2020-12-10,巴拉圭,725,90146,63891,1901
72,2020-12-10,斯洛文尼亚,2160,90075,67437,1900
73,2020-12-10,阿尔及利亚,598,90014,58146,2554
74,2020-12-10,肯尼亚,561,89661,70194,1552
75,2020-12-10,利比亚,536,88522,58578,1261
76,2020-12-10,巴林,201,88495,86518,347
77,2020-12-10,立陶宛,3130,80556,33708,704
78,2020-12-10,马来西亚,959,76265,65124,393
79,2020-12-10,吉尔吉斯斯坦,322,76012,68367,1303
80,2020-12-10,爱尔兰,218,74900,23364,2102
81,2020-12-10,乌兹别克斯坦,146,74352,71609,611
82,2020-12-10,尼日利亚,474,70669,65242,1184
83,2020-12-10,北马其顿,502,69954,46352,2023
84,2020-12-10,新加坡,6,58291,58182,29
85,2020-12-10,加纳,348,52622,51424,326
86,2020-12-10,阿富汗,135,47851,38032,1919
87,2020-12-10,阿尔巴尼亚,752,45188,23072,951
88,2020-12-10,萨尔瓦多,396,40741,37172,1174
89,2020-12-10,黑山,454,39607,28461,556
90,2020-12-10,挪威,362,39525,17998,361
91,2020-12-10,韩国,677,39432,30177,556
92,2020-12-10,卢森堡,0,38476,29792,360
93,2020-12-10,斯里兰卡,335,30072,21800,144
94,2020-12-10,芬兰,490,28732,18100,433
95,2020-12-10,澳大利亚,6,27999,25662,908
96,2020-12-10,乌干达,1199,25059,9510,219
97,2020-12-10,喀麦隆,211,24963,23344,443
98,2020-12-10,拉脱维亚,712,22816,1866,293
99,2020-12-10,科特迪瓦,34,21547,21176,133
100,2020-12-10,苏丹,337,20084,11344,1307
101,2020-12-10,赞比亚,99,18062,17295,364
102,2020-12-10,马达加斯加,0,17473,16927,255
103,2020-12-10,塞内加尔,69,16665,15904,341
104,2020-12-10,莫桑比克,67,16440,14684,138
105,2020-12-10,爱沙尼亚,544,16054,9860,139
106,2020-12-10,安哥拉,75,15804,8579,358
107,2020-12-10,纳米比亚,174,15472,14195,155
108,2020-12-10,刚果（金）,93,13843,12208,350
109,2020-12-10,几内亚,42,13325,12548,79
110,2020-12-10,塞浦路斯,419,13286,2057,68
111,2020-12-10,马尔代夫,26,13274,12591,47
112,2020-12-10,塔吉克斯坦,40,12551,11968,88
113,2020-12-10,博茨瓦纳,0,12058,9400,36
114,2020-12-10,牙买加,98,11369,7390,266
115,2020-12-10,佛得角,20,11118,10760,109
116,2020-12-10,津巴布韦,95,11007,9147,304
117,2020-12-10,马耳他,79,10778,8720,160
118,2020-12-10,毛里塔尼亚,229,10105,7925,202
119,2020-12-10,海地,0,9399,8170,233
120,2020-12-10,加蓬,22,9300,9155,62
121,2020-12-10,古巴,124,9106,8137,136
122,2020-12-10,叙利亚,95,8675,4114,465
123,2020-12-10,乌拉圭,298,8104,5564,87
124,2020-12-10,伯利兹,60,8013,4012,179
125,2020-12-10,巴哈马,6,7585,6032,163
126,2020-12-10,安道尔,35,7162,6452,78
127,2020-12-10,特立尼达和多巴哥,26,6808,6036,122
128,2020-12-10,斯威士兰,49,6612,6175,125
129,2020-12-10,卢旺达,41,6278,5715,53
130,2020-12-10,马拉维,0,6051,5487,186
131,2020-12-10,尼加拉瓜,49,5887,4225,162
132,2020-12-10,刚果（布）,0,5774,4988,94
133,2020-12-10,圭亚那,32,5732,4888,154
134,2020-12-10,吉布提,9,5717,5599,61
135,2020-12-10,冰岛,10,5516,5302,28
136,2020-12-10,马里,27,5469,3454,181
137,2020-12-10,苏里南,1,5326,5217,117
138,2020-12-10,赤道几内亚,0,5166,5036,85
139,2020-12-10,中非共和国,5,4927,1924,63
140,2020-12-10,索马里,0,4579,3529,121
141,2020-12-10,泰国,25,4151,3880,60
142,2020-12-10,冈比亚,4,3776,3631,123
143,2020-12-10,布基纳法索,154,3469,2742,69
144,2020-12-10,多哥,21,3132,2691,65
145,2020-12-10,贝宁,17,3090,2972,44
146,2020-12-10,几内亚比绍,0,2444,2337,44
147,2020-12-10,塞拉利昂,6,2434,1847,74
148,2020-12-10,莱索托,14,2164,1283,44
149,2020-12-10,新西兰,3,2088,2008,25
150,2020-12-10,也门,1,2079,1383,606
151,2020-12-10,尼日尔,93,1987,1239,79
152,2020-12-10,圣马力诺,34,1834,1492,49
153,2020-12-10,乍得,3,1732,1581,102
154,2020-12-10,利比里亚,0,1676,1358,83
155,2020-12-10,列支敦士登公国,28,1432,1270,19
156,2020-12-10,越南,4,1381,1225,35
157,2020-12-10,蒙古,5,893,384,0
158,2020-12-10,布隆迪,4,720,630,1
160,2020-12-10,巴布亚新几内亚,0,684,601,7
161,2020-12-10,摩纳哥,7,655,585,3
162,2020-12-10,厄立特里亚,0,649,517,0
163,2020-12-10,科摩罗,1,617,605,7
164,2020-12-10,毛里求斯,4,515,478,10
165,2020-12-10,坦桑尼亚,0,509,183,21
166,2020-12-10,不丹,1,433,393,0
167,2020-12-10,柬埔寨,4,354,307,0
168,2020-12-10,巴巴多斯,3,290,264,7
169,2020-12-10,圣卢西亚,0,270,169,2
170,2020-12-10,塞舌尔,0,184,168,0
171,2020-12-10,文莱,0,152,147,3
172,2020-12-10,安提瓜和巴布达,0,146,138,4
173,2020-12-10,圣文森特和格林纳丁斯,3,90,80,0
174,2020-12-10,多米尼克,0,85,72,0
175,2020-12-10,斐济,0,44,35,2
176,2020-12-10,格林纳达,0,43,41,0
177,2020-12-10,老挝,0,41,28,0
178,2020-12-10,马提尼克岛,5,37,0,1
179,2020-12-10,东帝汶,0,31,30,0
180,2020-12-10,梵蒂冈,0,27,15,0
181,2020-12-10,圣基茨和尼维斯,0,25,21,0
182,2020-12-10,所罗门群岛,0,17,5,0
183,2020-12-10,马绍尔群岛,0,4,4,0
184,2020-12-10,瓦努阿图,0,1,1,0
185,2020-12-10,中国,118,94618,88168,4755
